date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD
04/10/2019 00:00,1.379,7.149,0.911,0.811,0.996,106.935,1509.2
07/10/2019 00:00,1.381,7.149,0.911,0.814,0.995,107.232,1500.7
08/10/2019 00:00,1.382,7.144,0.913,0.818,0.993,107.068,1500.1
09/10/2019 00:00,1.381,7.132,0.911,0.819,0.996,107.479,1508.9
10/10/2019 00:00,1.376,7.117,0.908,0.804,0.996,107.881,1497.0
11/10/2019 00:00,1.374,7.088,0.906,0.791,0.997,108.384,1484.7
14/10/2019 00:00,1.369,7.068,0.907,0.792,0.997,108.388,1493.8
15/10/2019 00:00,1.371,7.082,0.907,0.783,0.999,108.838,1479.7
16/10/2019 00:00,1.37,7.094,0.903,0.78,0.995,108.705,1490.2
17/10/2019 00:00,1.364,7.077,0.899,0.776,0.987,108.623,1494.2
18/10/2019 00:00,1.364,7.082,0.894,0.771,0.984,108.52,1490.0
21/10/2019 00:00,1.361,7.076,0.897,0.772,0.986,108.57,1484.2
22/10/2019 00:00,1.363,7.077,0.899,0.777,0.989,108.47,1483.6
23/10/2019 00:00,1.362,7.066,0.898,0.774,0.99,108.669,1491.8
24/10/2019 00:00,1.363,7.069,0.9,0.778,0.992,108.619,1501.0
25/10/2019 00:00,1.363,7.066,0.902,0.78,0.995,108.665,1501.7
28/10/2019 00:00,1.362,7.068,0.901,0.778,0.995,108.965,1492.4
29/10/2019 00:00,1.362,7.066,0.9,0.777,0.994,108.874,1487.4
30/10/2019 00:00,1.362,7.055,0.897,0.775,0.989,108.832,1493.2
31/10/2019 00:00,1.361,7.039,0.897,0.773,0.987,108.021,1511.4
01/11/2019 00:00,1.358,7.037,0.893,0.773,0.987,108.193,1508.0
04/11/2019 00:00,1.359,7.03,0.899,0.776,0.988,108.581,1508.0
05/11/2019 00:00,1.359,7.01,0.903,0.777,0.993,109.164,1480.8
06/11/2019 00:00,1.36,6.998,0.903,0.778,0.992,108.969,1490.2
07/11/2019 00:00,1.358,6.978,0.905,0.78,0.995,109.315,1464.2
08/11/2019 00:00,1.359,6.996,0.908,0.783,0.997,109.247,1461.3
11/11/2019 00:00,1.361,7.011,0.906,0.778,0.993,109.046,1455.5
12/11/2019 00:00,1.362,7.008,0.908,0.778,0.993,108.97,1452.1
13/11/2019 00:00,1.363,7.024,0.908,0.778,0.99,108.795,1461.7
14/11/2019 00:00,1.362,7.021,0.907,0.776,0.988,108.402,1471.8
15/11/2019 00:00,1.36,7.008,0.905,0.775,0.99,108.774,1467.3
18/11/2019 00:00,1.36,7.026,0.903,0.772,0.989,108.659,1470.9
19/11/2019 00:00,1.361,7.028,0.903,0.774,0.991,108.541,1473.3
20/11/2019 00:00,1.362,7.036,0.903,0.774,0.991,108.455,1473.3
21/11/2019 00:00,1.363,7.029,0.904,0.775,0.993,108.607,1463.1
22/11/2019 00:00,1.365,7.039,0.907,0.779,0.997,108.639,1463.1
25/11/2019 00:00,1.365,7.036,0.908,0.775,0.997,108.95,1456.6
26/11/2019 00:00,1.364,7.034,0.907,0.777,0.997,109.05,1459.8
27/11/2019 00:00,1.365,7.029,0.909,0.773,0.999,109.534,1453.4
28/11/2019 00:00,1.366,7.035,0.908,0.774,0.998,109.52,1455.3
29/11/2019 00:00,1.368,7.028,0.908,0.773,1.0,109.504,1465.6
02/12/2019 00:00,1.366,7.039,0.903,0.773,0.991,109.021,1462.3
03/12/2019 00:00,1.364,7.061,0.902,0.77,0.987,108.652,1478.2
04/12/2019 00:00,1.363,7.049,0.903,0.763,0.989,108.851,1474.0
05/12/2019 00:00,1.361,7.045,0.9,0.76,0.987,108.735,1476.9
06/12/2019 00:00,1.361,7.035,0.904,0.761,0.991,108.589,1459.1
09/12/2019 00:00,1.36,7.039,0.904,0.761,0.988,108.581,1459.3
10/12/2019 00:00,1.359,7.034,0.902,0.762,0.984,108.79,1462.6
11/12/2019 00:00,1.357,7.039,0.898,0.758,0.982,108.556,1469.4
12/12/2019 00:00,1.354,7.021,0.894,0.74,0.985,109.452,1466.7
13/12/2019 00:00,1.354,6.973,0.899,0.75,0.985,109.366,1475.6
16/12/2019 00:00,1.355,6.982,0.897,0.751,0.983,109.577,1475.0
17/12/2019 00:00,1.355,6.997,0.897,0.762,0.98,109.522,1474.6
18/12/2019 00:00,1.355,7.005,0.9,0.765,0.981,109.574,1472.6
19/12/2019 00:00,1.355,7.01,0.899,0.769,0.978,109.381,1478.2
20/12/2019 00:00,1.355,7.007,0.903,0.769,0.983,109.45,1474.7
23/12/2019 00:00,1.356,7.013,0.902,0.773,0.982,109.398,1482.5
24/12/2019 00:00,1.356,7.007,0.901,0.773,0.981,109.395,1499.1
27/12/2019 00:00,1.353,6.996,0.895,0.765,0.975,109.44,1513.8
30/12/2019 00:00,1.349,6.987,0.893,0.762,0.969,108.885,1514.5
31/12/2019 00:00,1.346,6.963,0.891,0.754,0.973,108.698,1519.5
02/01/2020 00:00,1.347,6.964,0.895,0.761,0.969,108.549,1524.5
03/01/2020 00:00,1.35,6.966,0.896,0.765,0.973,108.12,1549.2
06/01/2020 00:00,1.349,6.976,0.893,0.759,0.968,108.388,1566.2
07/01/2020 00:00,1.351,6.945,0.897,0.762,0.971,108.48,1571.8
08/01/2020 00:00,1.351,6.946,0.9,0.763,0.974,109.111,1557.4
09/01/2020 00:00,1.351,6.953,0.9,0.765,0.973,109.507,1551.7
10/01/2020 00:00,1.349,6.92,0.899,0.766,0.972,109.48,1557.5
13/01/2020 00:00,1.347,6.894,0.898,0.77,0.971,109.93,1548.4
14/01/2020 00:00,1.347,6.901,0.899,0.768,0.967,109.99,1542.4
15/01/2020 00:00,1.346,6.891,0.897,0.766,0.964,109.875,1552.1
16/01/2020 00:00,1.347,6.879,0.898,0.765,0.965,110.165,1549.0
17/01/2020 00:00,1.347,6.86,0.902,0.77,0.968,110.14,1558.8
20/01/2020 00:00,1.347,6.867,0.901,0.769,0.968,110.167,1558.4
21/01/2020 00:00,1.349,6.906,0.902,0.766,0.969,109.861,1556.4
22/01/2020 00:00,1.349,6.907,0.901,0.761,0.968,109.825,1555.3
23/01/2020 00:00,1.351,6.937,0.905,0.762,0.969,109.528,1564.6
24/01/2020 00:00,1.352,6.937,0.907,0.765,0.971,109.278,1571.1
27/01/2020 00:00,1.358,6.937,0.908,0.766,0.97,108.906,1576.8
28/01/2020 00:00,1.358,6.937,0.907,0.768,0.973,109.23,1569.2
29/01/2020 00:00,1.361,6.937,0.908,0.768,0.974,109.031,1569.8
30/01/2020 00:00,1.362,6.937,0.906,0.764,0.97,108.93,1583.5
31/01/2020 00:00,1.365,6.937,0.901,0.757,0.963,108.36,1582.9
03/02/2020 00:00,1.369,7.022,0.904,0.769,0.966,108.651,1577.2
04/02/2020 00:00,1.37,6.998,0.905,0.767,0.969,109.465,1550.4
05/02/2020 00:00,1.382,6.973,0.909,0.769,0.974,109.808,1557.8
06/02/2020 00:00,1.386,6.971,0.911,0.774,0.975,109.99,1565.1
07/02/2020 00:00,1.389,7.002,0.913,0.776,0.978,109.675,1568.6
10/02/2020 00:00,1.39,6.984,0.916,0.774,0.977,109.779,1574.7
11/02/2020 00:00,1.386,6.966,0.916,0.772,0.976,109.785,1565.6
12/02/2020 00:00,1.387,6.972,0.92,0.772,0.978,110.081,1567.4
13/02/2020 00:00,1.389,6.977,0.922,0.767,0.979,109.819,1575.1
14/02/2020 00:00,1.392,6.987,0.923,0.767,0.982,109.763,1582.7
17/02/2020 00:00,1.389,6.981,0.923,0.769,0.981,109.825,1581.4
18/02/2020 00:00,1.393,6.997,0.926,0.769,0.983,109.865,1600.0
19/02/2020 00:00,1.394,6.998,0.925,0.774,0.984,111.274,1607.5
20/02/2020 00:00,1.401,7.023,0.927,0.776,0.984,112.053,1616.6
21/02/2020 00:00,1.399,7.027,0.922,0.772,0.978,111.708,1644.6
24/02/2020 00:00,1.4,7.029,0.921,0.774,0.979,110.682,1672.4
25/02/2020 00:00,1.399,7.037,0.919,0.769,0.976,110.202,1646.9
26/02/2020 00:00,1.397,7.041,0.919,0.775,0.977,110.4,1640.0
27/02/2020 00:00,1.396,7.005,0.909,0.776,0.968,109.51,1640.0
28/02/2020 00:00,1.393,6.992,0.907,0.78,0.965,108.089,1564.1
02/03/2020 00:00,1.39,7.001,0.898,0.784,0.959,108.337,1592.3
03/03/2020 00:00,1.388,6.962,0.895,0.781,0.957,107.177,1642.1
04/03/2020 00:00,1.385,6.926,0.898,0.777,0.957,107.579,1641.1
05/03/2020 00:00,1.383,6.937,0.89,0.772,0.946,106.141,1666.4
06/03/2020 00:00,1.379,6.932,0.886,0.766,0.938,105.374,1670.8
09/03/2020 00:00,1.384,6.947,0.873,0.763,0.926,102.26,1674.5
10/03/2020 00:00,1.392,6.957,0.884,0.775,0.938,105.12,1659.1
11/03/2020 00:00,1.396,6.961,0.888,0.78,0.939,104.67,1641.4
12/03/2020 00:00,1.41,7.03,0.895,0.795,0.945,104.835,1589.3
13/03/2020 00:00,1.415,7.008,0.897,0.815,0.951,107.615,1515.7
16/03/2020 00:00,1.421,6.994,0.895,0.815,0.947,106.22,1485.9
17/03/2020 00:00,1.431,7.007,0.908,0.829,0.96,107.26,1524.9
18/03/2020 00:00,1.443,7.048,0.917,0.861,0.968,108.045,1477.3
19/03/2020 00:00,1.452,7.109,0.938,0.874,0.989,110.84,1478.6
20/03/2020 00:00,1.45,7.096,0.929,0.858,0.987,111.03,1484.0
23/03/2020 00:00,1.46,7.089,0.932,0.868,0.984,111.259,1567.0
24/03/2020 00:00,1.446,7.063,0.926,0.848,0.981,111.135,1660.2
25/03/2020 00:00,1.448,7.114,0.919,0.845,0.977,111.025,1632.3
26/03/2020 00:00,1.431,7.074,0.906,0.824,0.963,109.34,1650.1
27/03/2020 00:00,1.427,7.096,0.895,0.803,0.951,107.933,1623.9
30/03/2020 00:00,1.424,7.098,0.905,0.807,0.959,107.832,1622.0
31/03/2020 00:00,1.421,7.084,0.906,0.805,0.961,107.558,1583.4
01/04/2020 00:00,1.436,7.1,0.914,0.807,0.966,107.165,1578.2
02/04/2020 00:00,1.43,7.088,0.921,0.806,0.973,107.843,1625.7
03/04/2020 00:00,1.438,7.09,0.925,0.815,0.977,108.485,1633.7
06/04/2020 00:00,1.432,7.092,0.926,0.818,0.978,109.223,1677.0
07/04/2020 00:00,1.424,7.046,0.918,0.811,0.97,108.784,1664.8
08/04/2020 00:00,1.426,7.066,0.921,0.807,0.972,108.842,1665.4
09/04/2020 00:00,1.417,7.043,0.915,0.803,0.966,108.453,1736.2
14/04/2020 00:00,1.413,7.049,0.91,0.792,0.96,107.176,1756.7
15/04/2020 00:00,1.424,7.068,0.917,0.798,0.965,107.355,1727.2
16/04/2020 00:00,1.427,7.08,0.921,0.801,0.969,108.035,1720.4
17/04/2020 00:00,1.422,7.073,0.919,0.799,0.967,107.525,1689.2
20/04/2020 00:00,1.421,7.074,0.92,0.804,0.968,107.611,1701.6
21/04/2020 00:00,1.432,7.072,0.921,0.813,0.969,107.715,1678.2
22/04/2020 00:00,1.427,7.084,0.924,0.811,0.972,107.773,1728.7
23/04/2020 00:00,1.423,7.067,0.928,0.81,0.976,107.611,1733.3
24/04/2020 00:00,1.424,7.082,0.924,0.808,0.973,107.515,1723.5
27/04/2020 00:00,1.418,7.086,0.923,0.805,0.975,107.254,1711.9
28/04/2020 00:00,1.417,7.08,0.924,0.805,0.975,106.87,1710.5
29/04/2020 00:00,1.412,7.077,0.92,0.801,0.975,106.628,1703.4
30/04/2020 00:00,1.409,7.062,0.913,0.794,0.966,107.16,1684.2
04/05/2020 00:00,1.417,7.063,0.917,0.804,0.966,106.751,1706.9
05/05/2020 00:00,1.416,7.063,0.922,0.804,0.973,106.555,1704.4
06/05/2020 00:00,1.421,7.105,0.926,0.81,0.975,106.094,1684.2
07/05/2020 00:00,1.415,7.085,0.923,0.809,0.973,106.312,1721.8
08/05/2020 00:00,1.413,7.074,0.913,0.806,0.971,106.67,1709.9
11/05/2020 00:00,1.417,7.099,0.925,0.811,0.973,107.655,1695.3
12/05/2020 00:00,1.418,7.083,0.922,0.815,0.97,107.161,1704.4
13/05/2020 00:00,1.42,7.092,0.924,0.817,0.972,107.059,1713.9
14/05/2020 00:00,1.423,7.096,0.925,0.818,0.973,107.232,1738.1
15/05/2020 00:00,1.429,7.102,0.925,0.826,0.972,107.07,1753.4
18/05/2020 00:00,1.418,7.109,0.916,0.82,0.972,107.316,1731.8
19/05/2020 00:00,1.417,7.099,0.916,0.817,0.971,107.7,1744.2
20/05/2020 00:00,1.413,7.094,0.911,0.817,0.965,107.549,1750.6
21/05/2020 00:00,1.417,7.115,0.914,0.818,0.971,107.644,1720.5
22/05/2020 00:00,1.425,7.13,0.918,0.821,0.971,107.637,1734.6
25/05/2020 00:00,1.424,7.137,0.918,0.821,0.972,107.708,1726.4
26/05/2020 00:00,1.416,7.135,0.911,0.811,0.966,107.543,1704.8
27/05/2020 00:00,1.42,7.169,0.908,0.816,0.968,107.7,1710.3
28/05/2020 00:00,1.417,7.146,0.902,0.812,0.964,107.62,1713.3
29/05/2020 00:00,1.413,7.137,0.901,0.81,0.962,107.8,1736.9
01/06/2020 00:00,1.408,7.128,0.898,0.801,0.961,107.625,1737.8
02/06/2020 00:00,1.401,7.101,0.895,0.797,0.962,108.673,1725.2
03/06/2020 00:00,1.397,7.116,0.89,0.795,0.961,108.914,1697.8
04/06/2020 00:00,1.398,7.11,0.882,0.794,0.955,109.116,1718.9
05/06/2020 00:00,1.393,7.082,0.886,0.79,0.963,109.6,1676.2
08/06/2020 00:00,1.389,7.072,0.886,0.786,0.957,108.405,1698.3
09/06/2020 00:00,1.39,7.077,0.882,0.786,0.951,107.752,1714.7
10/06/2020 00:00,1.383,7.061,0.879,0.785,0.944,107.114,1713.3
11/06/2020 00:00,1.392,7.065,0.885,0.794,0.944,106.819,1732.0
12/06/2020 00:00,1.393,7.083,0.888,0.797,0.952,107.36,1729.3
15/06/2020 00:00,1.391,7.092,0.883,0.793,0.949,107.349,1720.3
16/06/2020 00:00,1.395,7.087,0.888,0.796,0.951,107.321,1729.6
17/06/2020 00:00,1.394,7.085,0.889,0.797,0.949,107.012,1729.2
18/06/2020 00:00,1.395,7.089,0.893,0.805,0.952,106.963,1724.8
19/06/2020 00:00,1.397,7.072,0.895,0.81,0.952,106.865,1745.9
22/06/2020 00:00,1.393,7.068,0.888,0.802,0.947,106.92,1756.7
23/06/2020 00:00,1.39,7.058,0.884,0.799,0.945,106.491,1772.1
24/06/2020 00:00,1.393,7.078,0.888,0.805,0.948,107.043,1765.8
25/06/2020 00:00,1.392,7.078,0.892,0.805,0.949,107.207,1762.1
26/06/2020 00:00,1.393,7.078,0.891,0.81,0.948,107.226,1772.5
29/06/2020 00:00,1.394,7.081,0.89,0.813,0.951,107.572,1774.8
30/06/2020 00:00,1.394,7.066,0.89,0.807,0.948,107.955,1793.0
01/07/2020 00:00,1.394,7.071,0.889,0.801,0.946,107.466,1773.2
02/07/2020 00:00,1.395,7.067,0.89,0.802,0.946,107.538,1784.0
03/07/2020 00:00,1.395,7.066,0.889,0.802,0.945,107.515,1781.8
06/07/2020 00:00,1.392,7.019,0.884,0.801,0.942,107.38,1788.5
07/07/2020 00:00,1.395,7.013,0.887,0.797,0.943,107.548,1804.2
08/07/2020 00:00,1.392,7.005,0.882,0.793,0.939,107.289,1815.5
09/07/2020 00:00,1.393,6.994,0.886,0.793,0.94,107.237,1799.2
10/07/2020 00:00,1.391,7.002,0.885,0.792,0.941,106.925,1798.2
13/07/2020 00:00,1.39,6.998,0.881,0.796,0.942,107.272,1811.0
14/07/2020 00:00,1.392,7.008,0.877,0.797,0.94,107.256,1810.6
15/07/2020 00:00,1.389,6.989,0.876,0.794,0.945,106.935,1811.4
16/07/2020 00:00,1.392,6.989,0.879,0.797,0.945,107.287,1798.7
17/07/2020 00:00,1.39,6.992,0.875,0.796,0.939,107.045,1808.3
20/07/2020 00:00,1.389,6.984,0.874,0.79,0.939,107.24,1815.9
21/07/2020 00:00,1.383,6.981,0.867,0.786,0.933,106.805,1842.4
22/07/2020 00:00,1.385,7.0,0.864,0.785,0.93,107.166,1864.1
23/07/2020 00:00,1.386,7.004,0.862,0.785,0.926,106.823,1889.1
24/07/2020 00:00,1.383,7.017,0.858,0.782,0.921,105.978,1897.3
27/07/2020 00:00,1.379,6.996,0.851,0.776,0.92,105.376,1931.0
28/07/2020 00:00,1.379,7.001,0.853,0.773,0.918,105.086,1944.7
29/07/2020 00:00,1.374,7.002,0.848,0.769,0.913,104.947,1953.5
30/07/2020 00:00,1.373,7.009,0.844,0.764,0.909,104.796,1942.3
31/07/2020 00:00,1.374,6.975,0.849,0.764,0.913,105.835,1962.8
03/08/2020 00:00,1.377,6.981,0.85,0.765,0.918,105.981,1966.0
04/08/2020 00:00,1.374,6.973,0.848,0.765,0.913,105.714,2001.2
05/08/2020 00:00,1.369,6.936,0.843,0.762,0.908,105.568,2031.1
06/08/2020 00:00,1.369,6.953,0.842,0.761,0.91,105.52,2051.5
07/08/2020 00:00,1.373,6.968,0.848,0.766,0.913,105.92,2010.1
10/08/2020 00:00,1.373,6.962,0.852,0.765,0.915,105.937,2024.4
11/08/2020 00:00,1.373,6.946,0.851,0.766,0.917,106.531,1932.6
12/08/2020 00:00,1.372,6.937,0.849,0.767,0.912,106.878,1934.9
13/08/2020 00:00,1.372,6.945,0.846,0.766,0.91,106.937,1945.0
14/08/2020 00:00,1.371,6.95,0.844,0.764,0.909,106.53,1937.0
17/08/2020 00:00,1.368,6.933,0.842,0.763,0.906,106.05,1985.0
18/08/2020 00:00,1.365,6.922,0.838,0.755,0.903,105.425,1999.4
19/08/2020 00:00,1.37,6.921,0.844,0.763,0.915,106.055,1958.7
20/08/2020 00:00,1.367,6.916,0.843,0.757,0.908,105.801,1933.8
21/08/2020 00:00,1.371,6.92,0.848,0.764,0.912,105.805,1934.6
24/08/2020 00:00,1.371,6.92,0.848,0.765,0.912,105.987,1927.7
25/08/2020 00:00,1.369,6.913,0.845,0.761,0.908,106.381,1911.8
26/08/2020 00:00,1.366,6.886,0.845,0.757,0.908,105.985,1940.7
27/08/2020 00:00,1.366,6.89,0.846,0.758,0.909,106.545,1921.6
28/08/2020 00:00,1.359,6.865,0.84,0.749,0.904,105.365,1964.6
31/08/2020 00:00,1.36,6.848,0.838,0.748,0.903,105.909,1967.6
01/09/2020 00:00,1.362,6.828,0.839,0.747,0.909,105.948,1968.2
02/09/2020 00:00,1.363,6.839,0.843,0.749,0.911,106.187,1934.4
03/09/2020 00:00,1.365,6.847,0.844,0.753,0.909,106.161,1927.6
04/09/2020 00:00,1.365,6.843,0.845,0.753,0.913,106.24,1923.9
07/09/2020 00:00,1.366,6.831,0.846,0.76,0.916,106.288,1931.4
08/09/2020 00:00,1.37,6.847,0.849,0.771,0.918,105.955,1933.0
09/09/2020 00:00,1.367,6.833,0.847,0.769,0.913,106.2,1944.7
10/09/2020 00:00,1.37,6.835,0.846,0.781,0.91,106.137,1954.2
11/09/2020 00:00,1.368,6.834,0.844,0.781,0.909,106.155,1937.8
14/09/2020 00:00,1.365,6.811,0.843,0.778,0.908,105.712,1953.1
15/09/2020 00:00,1.361,6.782,0.844,0.776,0.908,105.429,1956.3
16/09/2020 00:00,1.358,6.755,0.846,0.771,0.91,104.955,1960.2
17/09/2020 00:00,1.358,6.765,0.844,0.771,0.908,104.752,1940.0
18/09/2020 00:00,1.36,6.769,0.845,0.774,0.912,104.56,1952.1
21/09/2020 00:00,1.362,6.805,0.85,0.78,0.914,104.684,1901.2
22/09/2020 00:00,1.366,6.78,0.854,0.785,0.92,104.93,1898.6
23/09/2020 00:00,1.373,6.81,0.858,0.786,0.924,105.339,1859.9
24/09/2020 00:00,1.376,6.829,0.857,0.784,0.926,105.415,1868.3
25/09/2020 00:00,1.378,6.824,0.86,0.785,0.929,105.568,1857.7
28/09/2020 00:00,1.373,6.812,0.857,0.779,0.925,105.509,1872.8
29/09/2020 00:00,1.369,6.817,0.852,0.778,0.92,105.653,1894.3
30/09/2020 00:00,1.365,6.791,0.853,0.774,0.921,105.445,1887.5
01/10/2020 00:00,1.363,6.79,0.851,0.776,0.919,105.55,1908.4
02/10/2020 00:00,1.364,6.791,0.854,0.773,0.921,105.34,1900.2
05/10/2020 00:00,1.361,6.791,0.849,0.771,0.916,105.735,1912.5
06/10/2020 00:00,1.363,6.791,0.852,0.777,0.918,105.625,1901.1
07/10/2020 00:00,1.359,6.791,0.85,0.774,0.917,105.964,1883.6
08/10/2020 00:00,1.358,6.79,0.85,0.773,0.917,106.023,1888.6
09/10/2020 00:00,1.355,6.695,0.846,0.766,0.91,105.635,1919.5
12/10/2020 00:00,1.357,6.746,0.847,0.765,0.909,105.348,1922.5
13/10/2020 00:00,1.36,6.747,0.851,0.773,0.915,105.495,1888.5
14/10/2020 00:00,1.357,6.715,0.851,0.768,0.913,105.129,1901.3
15/10/2020 00:00,1.361,6.725,0.854,0.775,0.914,105.415,1903.2
16/10/2020 00:00,1.359,6.698,0.854,0.774,0.915,105.395,1900.8
19/10/2020 00:00,1.358,6.682,0.85,0.773,0.911,105.434,1906.4
20/10/2020 00:00,1.357,6.677,0.846,0.773,0.907,105.482,1910.4
21/10/2020 00:00,1.355,6.651,0.843,0.761,0.905,104.562,1924.6
22/10/2020 00:00,1.357,6.685,0.846,0.764,0.907,104.858,1901.1
23/10/2020 00:00,1.358,6.687,0.843,0.767,0.904,104.74,1902.0
26/10/2020 00:00,1.361,6.712,0.847,0.768,0.908,104.87,1902.7
27/10/2020 00:00,1.362,6.706,0.849,0.768,0.91,104.515,1908.8
28/10/2020 00:00,1.365,6.729,0.851,0.77,0.91,104.303,1876.2
29/10/2020 00:00,1.367,6.715,0.857,0.774,0.916,104.61,1865.6
30/10/2020 00:00,1.366,6.693,0.856,0.773,0.917,104.665,1877.4
02/11/2020 00:00,1.365,6.692,0.859,0.774,0.919,104.753,1890.4
03/11/2020 00:00,1.36,6.678,0.853,0.765,0.913,104.58,1908.5
04/11/2020 00:00,1.359,6.654,0.853,0.771,0.912,104.489,1894.6
05/11/2020 00:00,1.35,6.606,0.845,0.76,0.905,103.54,1945.3
06/11/2020 00:00,1.348,6.611,0.842,0.76,0.9,103.345,1950.3
09/11/2020 00:00,1.348,6.63,0.846,0.76,0.914,105.287,1853.2
10/11/2020 00:00,1.348,6.616,0.846,0.754,0.915,105.265,1877.1
11/11/2020 00:00,1.349,6.632,0.849,0.756,0.917,105.432,1863.4
12/11/2020 00:00,1.35,6.612,0.847,0.762,0.915,105.12,1875.3
13/11/2020 00:00,1.348,6.606,0.845,0.758,0.913,104.615,1887.0
16/11/2020 00:00,1.345,6.585,0.843,0.758,0.913,104.585,1889.2
17/11/2020 00:00,1.342,6.557,0.843,0.754,0.911,104.183,1886.1
18/11/2020 00:00,1.342,6.561,0.844,0.754,0.912,103.79,1874.7
19/11/2020 00:00,1.345,6.584,0.842,0.754,0.911,103.789,1862.7
20/11/2020 00:00,1.343,6.563,0.843,0.753,0.911,103.84,1874.3
23/11/2020 00:00,1.345,6.586,0.845,0.751,0.913,104.487,1840.1
24/11/2020 00:00,1.342,6.592,0.841,0.749,0.911,104.484,1806.9
25/11/2020 00:00,1.34,6.579,0.839,0.747,0.908,104.452,1805.7
26/11/2020 00:00,1.339,6.576,0.84,0.749,0.907,104.248,1805.7
27/11/2020 00:00,1.338,6.577,0.836,0.751,0.905,104.08,1808.0
30/11/2020 00:00,1.341,6.579,0.838,0.75,0.908,104.312,1778.2
01/12/2020 00:00,1.338,6.572,0.828,0.745,0.9,104.31,1815.2
02/12/2020 00:00,1.338,6.563,0.826,0.748,0.895,104.433,1826.9
03/12/2020 00:00,1.334,6.543,0.823,0.743,0.891,103.85,1837.8
04/12/2020 00:00,1.335,6.532,0.825,0.744,0.892,104.16,1836.6
07/12/2020 00:00,1.337,6.53,0.826,0.748,0.891,104.04,1862.0
08/12/2020 00:00,1.338,6.533,0.826,0.749,0.889,104.15,1870.4
09/12/2020 00:00,1.338,6.543,0.828,0.748,0.89,104.272,1836.4
10/12/2020 00:00,1.336,6.546,0.824,0.752,0.886,104.237,1833.8
11/12/2020 00:00,1.337,6.547,0.826,0.756,0.89,104.02,1839.5
14/12/2020 00:00,1.335,6.551,0.823,0.75,0.887,104.016,1828.9
15/12/2020 00:00,1.333,6.539,0.823,0.743,0.886,103.686,1852.2
16/12/2020 00:00,1.33,6.533,0.82,0.741,0.885,103.443,1855.5
17/12/2020 00:00,1.326,6.533,0.815,0.736,0.884,103.115,1885.4
18/12/2020 00:00,1.327,6.537,0.816,0.739,0.883,103.32,1883.7
21/12/2020 00:00,1.332,6.55,0.817,0.743,0.886,103.335,1878.3
22/12/2020 00:00,1.336,6.543,0.822,0.748,0.89,103.64,1865.9
23/12/2020 00:00,1.331,6.541,0.82,0.74,0.889,103.536,1874.0
24/12/2020 00:00,1.329,6.53,0.821,0.737,0.891,103.67,1874.0
28/12/2020 00:00,1.33,6.537,0.819,0.743,0.889,103.795,1874.0
29/12/2020 00:00,1.327,6.531,0.816,0.741,0.884,103.56,1878.7
30/12/2020 00:00,1.323,6.523,0.813,0.734,0.881,103.203,1889.0
31/12/2020 00:00,1.322,6.528,0.817,0.731,0.884,103.226,1891.6
04/01/2021 00:00,1.32,6.462,0.816,0.737,0.882,103.112,1942.4
05/01/2021 00:00,1.318,6.457,0.813,0.734,0.878,102.739,1951.6
06/01/2021 00:00,1.318,6.462,0.811,0.734,0.879,103.034,1907.4
07/01/2021 00:00,1.325,6.478,0.815,0.737,0.885,103.839,1913.1
08/01/2021 00:00,1.325,6.475,0.818,0.737,0.885,103.925,1835.7
11/01/2021 00:00,1.331,6.481,0.823,0.74,0.89,104.218,1851.0
12/01/2021 00:00,1.323,6.464,0.82,0.732,0.887,103.775,1844.3
13/01/2021 00:00,1.326,6.468,0.823,0.733,0.888,103.88,1855.5
14/01/2021 00:00,1.324,6.475,0.823,0.731,0.888,103.818,1853.0
15/01/2021 00:00,1.33,6.481,0.828,0.736,0.891,103.88,1830.1
18/01/2021 00:00,1.331,6.493,0.828,0.736,0.891,103.703,1830.1
19/01/2021 00:00,1.329,6.48,0.825,0.734,0.889,103.921,1841.0
20/01/2021 00:00,1.325,6.467,0.826,0.732,0.889,103.565,1866.6
21/01/2021 00:00,1.323,6.462,0.822,0.728,0.885,103.516,1866.3
22/01/2021 00:00,1.329,6.482,0.821,0.731,0.885,103.76,1856.6
25/01/2021 00:00,1.328,6.48,0.824,0.731,0.889,103.772,1856.3
26/01/2021 00:00,1.325,6.465,0.822,0.728,0.887,103.639,1852.2
27/01/2021 00:00,1.328,6.484,0.826,0.731,0.889,104.085,1846.6
28/01/2021 00:00,1.328,6.45,0.825,0.728,0.888,104.245,1839.6
29/01/2021 00:00,1.328,6.428,0.824,0.729,0.891,104.717,1848.7
01/02/2021 00:00,1.333,6.468,0.829,0.732,0.897,104.952,1861.8
02/02/2021 00:00,1.332,6.458,0.83,0.732,0.898,104.98,1833.1
03/02/2021 00:00,1.333,6.46,0.831,0.733,0.899,105.028,1833.9
04/02/2021 00:00,1.337,6.472,0.836,0.732,0.904,105.54,1791.3
05/02/2021 00:00,1.335,6.467,0.83,0.728,0.899,105.375,1812.1
08/02/2021 00:00,1.333,6.449,0.83,0.728,0.899,105.235,1832.9
09/02/2021 00:00,1.326,6.435,0.825,0.724,0.893,104.595,1836.5
10/02/2021 00:00,1.326,6.458,0.825,0.723,0.89,104.622,1842.225
11/02/2021 00:00,1.325,6.458,0.824,0.724,0.89,104.752,1826.575
12/02/2021 00:00,1.325,6.458,0.825,0.722,0.892,104.925,1822.45
